11.053737669,22.7893092255,5.34
6.1566659601,-69.9617444546,4.9
12.1969355689,71.4767219382,1.77
2.7597666514,-34.1842537593,4.23
4.6670859131,8.5421445843,0.89
3.1729397734,-1.4558813843,1.35
17.3953259166,-58.2925598626,0.43
3.1752623695,-66.7833880015,0.25
18.8811154408,-27.0801905935,2.6
18.5142257054,-14.3241359841,5.93
1.372587292,-73.8952879785,3.32
5.2563665675,-39.7418734588,3.29
12.7255752121,62.8931168293,-1.08
11.1849389681,74.6035096744,6.33
0.1035147027,69.027672194,3.13
21.4650322419,-66.9339299609,4.36
18.2494530596,24.3652932038,-0.93
1.5405881113,5.6515289189,2.91
8.8826408226,25.7890530095,-0.91
7.7088085734,-51.2422100264,6.29
18.8649761321,32.1242828065,-1.05
10.9829471165,67.8531664538,5.19
9.0903288959,6.0658861263,0.13
18.867749234,1.4278441085,4.21
15.1867838615,-65.9333882837,3.35
6.9692802575,-66.4906853344,6.41
15.200547506,80.7223257882,4.39
20.2293167629,21.3381211665,5.63
13.7125000081,-80.4428679685,3.27
14.3371220364,-3.3303114693,-0.15
6.597340993,-85.7496542241,3.96
16.028049887,-57.502067463,6.37
22.6697234258,-65.9202004082,4.83
10.2492989338,11.5504848585,3.41
3.721323936,-8.1641751266,5.5
23.7049025228,-1.7420986943,4.61
6.8697795793,-83.6526159644,2.98
11.8408181419,-30.7108189605,-1.35
3.0282274867,3.2367460386,-0.44
22.8048133198,24.3505039281,6.38
23.9821325185,-78.7148061687,1.52
9.1741852922,-8.1700629498,0.64
8.0654362021,9.4580779914,3.12
5.3309557567,63.6021481767,4.6
19.9098955204,-30.2125535397,1.87
3.6342971206,-87.4139027049,6.17
11.3591874139,-19.7149194189,1.44
7.3183374185,-10.8344970442,6.43
9.3543988233,31.7418369455,6.26
3.2230663903,-75.1000237831,3.55
4.915154346,-18.7136276647,0.05
7.2568935036,16.6945546704,-1.47
16.4425477728,79.4122452952,1.17
8.2941583145,-16.377560011,5.47
3.8786706558,28.7776880973,1.74
13.8521120209,-18.3779893637,0.86
0.0514834019,27.0850963652,3.07
20.0416112145,-86.8699325346,2.24
21.9872378961,81.9358737228,2.59
8.1856013209,39.300159289,5.92
18.5387758547,-35.3964812366,4.51
16.3058675819,-29.9150656938,-1.18
17.9934598159,-40.0078232599,4.65
12.1133943045,-82.8162569892,-1.02
4.8963649118,-40.9998888442,2.09
6.8273229155,20.7965507737,4.11
17.2378388841,65.8971989622,0.65
8.29632478,-5.0215433538,4.38
14.6447671519,61.5729410521,-1.22
6.0282169769,64.2494158221,4.85
4.8588194808,-48.3362581672,4.9
5.1209350752,68.8668050535,4.58
11.6714151242,42.084346785,-1.32
15.5076956976,-5.145518626,0.74
18.3363254527,82.124259705,6.44
10.7206745622,51.6293553909,3.75
6.2122687668,-72.3581904872,1.17
13.6721241624,88.3551226315,3.19
5.4116741054,24.4069993409,3.11
7.898290327,-69.0258961954,2.04
17.8167602041,89.2331357076,2.79
17.845554317,59.3067631547,6.41
8.6854382194,81.3432886029,1.4
7.7264171768,27.6634078184,3.67
12.9846510425,87.3792970536,1.13
10.1724261107,18.180654127,2.01
10.8518267109,-86.5101414217,5.78
19.977146186,-20.5154366964,5.55
15.9301692351,-73.5586239762,5.28
16.9705501277,87.5029359124,0.9
23.7127952558,21.2321044858,2.33
5.763324868,-84.1379139133,0.93
10.5554407187,-85.7284299764,1.56
9.7358326981,-81.4764477005,1.22
8.4873135385,1.585797212,2.02
9.678762535,-78.0774468371,2.14
20.6868879961,-56.1710699724,0.02
13.5565003764,10.1524945446,5.54
21.1174384028,59.2517243475,5.78
20.9446400819,47.0447985716,-0.7
11.5037036591,0.8695298872,-0.49
6.5013999347,81.391454877,5.62
13.6602632794,-43.875143737,1.79
22.6497397974,-48.6621742972,2.51
2.4287668696,-13.4085134654,4.8
15.9762562542,38.3115904379,5.51
19.9515365129,-52.5360629228,0.83
19.5133792802,21.0892011747,6.08
17.0105309215,27.6123139685,0.45
20.3883664441,-30.9222762455,4.41
12.566888828,32.2902373911,2.23
15.4891816113,-32.5944663637,0.96
21.2825808758,76.9006971297,2.11
2.1243761783,-60.270012496,-1.01
10.1443105101,-23.184757272,1.32
8.2657061607,63.0775101062,1.72
2.0603279927,-12.4662867123,0.84
19.4704104952,-9.4692871682,-0.73
16.1456507806,-24.4107113031,1.41
9.9819408269,-86.6937411168,0.95
0.5722905008,-59.5022618251,4.24
15.3239097359,64.0916585672,3.16
18.0413547474,15.3761079714,2.39
15.8030686092,53.4543719169,6.05
12.8031302304,52.3123407564,0.89
12.1503674446,28.4393762091,3.83
18.1183733639,-7.0503636355,3.34
8.4609560695,55.1002861435,2.21
15.9099299966,7.9387523847,3.16
0.7355076715,63.3537411956,1.59
16.026244318,-3.2779955363,5.17
6.3789924836,60.6805923647,3.8
2.0930891102,-63.6303353934,2.65
18.937854281,12.4341273559,2.24
0.8176416673,-18.1212005779,6.29
19.7811563048,41.047130241,0.99
1.1508463295,-55.9119495686,5.02
23.7351375699,51.5538767885,-0.86
6.4400801361,5.8686318417,0.84
20.0463328991,-67.8663003432,0.52
23.876173643,-70.17985886,3.86
0.1667146922,-65.6024474211,3.45
22.4959045245,62.6922357866,5.73
6.6038310696,-15.0931622668,0.81
6.6684369923,4.4850861268,4.17
6.6924217091,11.3144661619,-0.52
21.5904282439,-59.2286764483,6.12
21.7729021545,82.248755656,5.35
16.4544849618,19.3322727354,0.6
13.5784766067,47.5270574476,5.78
3.9856959197,-63.2526786845,-0.01
4.3564078603,17.5566056062,2.6
0.8048086977,37.7175810936,5.64
21.3462195547,88.7979269862,4.83
14.01544685,-74.6842988807,1.74
7.1533522811,2.8836747641,-0.12
12.2236417758,45.5355616039,1.27
9.7246368859,47.6051826184,0.82
21.9767197439,72.007121478,4.64
18.957487755,-20.4947218267,1.26
14.6703656568,75.9193200836,4.97
12.5275337565,47.7669408944,-0.49
7.5544105113,-64.3047471938,5.99
13.9841923775,40.6544895486,-0.62
15.0177203035,-33.3070314647,0.9
5.1123201457,60.3556851814,4.25
23.3046644461,71.3166786154,2.54
15.8467556644,-20.6027053904,5.33
6.630897985,51.8781379866,1.96
21.8445335699,-77.5114361521,1.96
7.4598723731,40.9189428143,-1.3
1.563850113,74.1680300529,5.1
6.8117925037,1.8183912859,5.81
1.4952115848,40.0635922821,5.63
11.12267696,-65.4547169569,0.16
12.5335464588,-34.0156210748,0.2
6.701805642,-17.5679539974,-0.42
0.1133862751,28.1923948031,5.52
15.4562062738,14.6952495541,-0.02
8.2254349793,-69.3243775533,3.06
10.2397781466,66.6936243074,2.46
20.3665616078,-9.4509360103,1.46
20.4408510127,27.746836578,5.62
1.4544390597,22.563779165,0.87
15.1071415896,-63.3612941579,3.36
15.0817133431,-2.3528641767,0.1
8.4736381621,-79.9348586313,3.48
14.1619912874,-29.9774369847,1.67
22.5760279869,-53.38210016,0.84
7.627723185,28.1929395475,4.32
1.5506551208,-20.7803275202,-0.31
12.6871119215,57.6917053622,-1.4
7.2894287765,77.9965688929,3.87
10.238335077,76.0769808539,-1.37
11.686627537,40.1976763019,0.52
14.5970068985,31.8011035303,5.91
16.067540375,89.111947684,1.29
19.5148482197,2.1015659082,6.18
10.1453624245,59.8954065231,6.14
6.5104172285,-69.1934262671,5.04
12.4289433687,-44.6741667058,2.99
8.6996951699,13.1080030644,1.47
6.7443903382,-25.8742959435,4.1
1.6240864111,-89.3711979073,3.69
7.3995801266,87.5414180279,6.28
1.9708201717,0.0144904123,1.74
10.9766904342,54.4101200249,4.08
11.7467234602,79.5666671237,3.97
8.3376120325,8.5788142026,5.94
19.5713279699,57.3147949944,1.97
15.4377429326,73.9246698542,-0.27
14.6180133979,-3.6291741175,5.53
12.0063996644,43.6416749558,-0.07
4.5422629683,83.892443469,-1.15
16.2092998684,-68.7181574596,0.59
13.1527068977,-32.3080079459,3.67
16.4479811166,-33.0339250575,-1.07
7.7618778512,78.1049273432,0.51
3.9383585354,-88.0645371283,6.41
17.8764987034,18.8848793275,-0.92
6.0358457974,-7.4515271496,4.49
22.0853413373,-46.8136521364,4.0
10.9980103917,-25.7007308211,2.7
9.191149098,59.4071618966,-0.57
0.9301775103,-4.8251522607,1.62
11.2552247459,-59.4286507521,-0.65
0.2546522352,-13.2059312526,3.8
9.8586866849,-32.0800903388,0.14
2.6262634259,-37.8102819037,5.21
16.1578632245,59.4804922282,2.59
4.6324463851,-32.2577652802,3.07
22.8825331434,85.496827568,1.51
16.0081741428,-57.3252798866,5.6
1.0630804737,-8.8093742092,3.1
19.9065604144,-7.4979597946,3.56
1.2672277421,60.0251849666,-0.67
13.3460220986,68.1964385581,5.74
5.637937644,-46.5203387063,0.2
23.5406238044,-46.5834398865,6.44
20.5599122312,59.590465746,1.84
10.6864263979,66.446086723,-1.26
16.2432322541,-83.1980721686,-1.08
4.8034082353,-64.6398409435,2.36
15.5077632934,-15.3981819156,6.45
20.8487085539,31.0935905389,-0.42
16.6536878942,76.2937997737,1.2
7.6661081548,-68.4976676891,-0.14
0.3383021628,72.6303521521,-0.94
16.1399180568,32.2123525902,0.6
22.593277225,10.2953461758,4.11
9.3452790474,-18.3764488962,-0.14
18.8281373226,-26.4777424771,0.08
7.9508249194,7.7043188185,4.19
6.7386478582,10.2909761338,6.27
5.5549827591,-58.6524655386,-0.32
14.0299014687,-4.2663972144,2.63
19.8492193798,21.931732781,-0.37
19.0648926404,68.1852678,4.42
8.7033698038,-15.6378163056,0.51
18.0657075421,-66.5266226927,3.71
17.9472388442,36.3651560038,-0.63
18.226825201,-57.1394545455,-0.98
15.0538610784,-33.7826824758,-0.09
8.296847586,66.9688509982,1.21
21.7716355812,64.668845077,-0.44
13.3076589461,-69.4893362038,2.82
11.2684584328,30.0415014459,0.56
16.0323668111,-23.5399115296,4.62
20.8631434362,23.4102694279,0.4
0.5094732696,-5.4653871423,0.09
7.0368387097,-53.2562613058,3.21
8.5498877455,4.4609117726,6.32
20.6823064312,24.3875730865,4.01
23.7805832248,49.6386619267,3.45
11.8188944905,-59.4643744544,1.93
7.7884336938,73.5198295797,2.67
12.4417568604,-3.2955386795,1.05
21.3082152224,-5.5124471836,0.57
23.0467747498,-28.5510127001,-1.05
9.2219467102,-40.641301591,0.94
16.9136461855,-62.5966970014,-0.98
3.9192828851,-47.0204371402,3.13
7.9945053889,88.9565649912,-1.32
15.7731295385,-69.7720580632,6.04
10.6337647217,-82.8806501931,2.22
3.9899615654,-31.3502354882,3.59
23.0286879153,-13.5330476762,1.41
22.3079650017,88.9844001038,3.75
20.5817345011,64.247308917,0.66
17.5485505697,9.2468452519,1.98
3.5889512671,36.6678244167,2.91
5.3143448405,-68.6651473936,-0.07
1.32889338,-35.1074511181,4.12
13.6646801036,-30.5196042936,1.54
21.2486549565,9.5173292826,0.45
14.223987512,74.8207986082,4.1
19.3574614907,85.7044433349,5.39
23.9281964636,-33.1313879255,-1.37
9.1660670101,58.3745333566,3.61
12.6644720988,-24.4245348814,4.53
0.7520835939,82.0125887082,4.71
4.1949250814,-10.2199295555,-1.21
3.5644661794,14.5670527775,-0.33
18.3459711707,-76.8196580165,1.11
2.7786379453,-42.0284859009,4.81
4.4353059433,-88.3320024194,4.34
5.3470193126,34.7252161625,2.18
13.2295525319,-73.852752361,-0.54
14.2579099245,11.9488559992,1.28
8.8707087281,-64.3702716805,4.1
23.7702072534,-24.5716203584,4.96
12.9232871906,46.5443534399,3.45
16.4515167843,23.2078668935,0.21
11.2766598261,23.055759797,5.71
18.8211588995,-62.9499809393,1.11
21.5654264728,89.6753756662,3.0
17.354865511,75.8995141062,5.01
16.4080829804,40.4143275894,0.37
14.2049046907,-36.9797571915,1.31
20.6784228678,-41.4276426353,1.69
18.5687179039,67.3553052168,5.33
21.0721011844,-33.8323495569,-1.23
23.3422163097,-62.0586119069,5.99
20.1682602055,-66.6265674129,1.47
15.0808120252,27.0511069828,5.55
19.0278406442,30.7502113106,3.75
11.7103559387,58.3727907636,1.08
22.8755137112,66.3848815018,-0.42
3.5819549239,-76.5035459242,5.62
21.8696025162,31.8052133769,3.56
7.2294690962,-41.4817762033,1.47
19.2691389132,62.8223044883,0.08
19.074865225,-8.5559482851,2.8
5.7522069945,66.6531307908,-0.09
12.5412605944,57.6197635597,-0.51
10.704416747,76.800059762,3.59
5.5684594872,35.4836911856,4.03
6.1653114322,69.1297423219,0.02
16.5323397737,70.1562821136,-0.65
10.389112607,67.3534919404,6.36
11.0349240941,-74.5447090496,-0.47
3.0420115893,66.6716921448,0.96
22.9800567622,-19.2379631039,-1.1
12.7281661673,24.6086027057,4.78
1.6483354061,-63.2904002871,0.72
9.577271566,-37.6545305947,5.22
22.2382342872,53.4158440743,5.83
6.6041356423,-3.2165954911,5.14
5.3270026184,-27.0691749475,1.51
11.2385151589,-86.7720364115,0.28
12.9413083128,-18.1603918016,0.77
19.8754390284,-1.1924474741,0.32
20.9241912651,-23.7679653781,3.85
21.8820280019,-43.2194513271,2.14
17.3336247622,-64.6948263477,0.79
17.7169879067,68.5666083898,2.97
17.0968809448,57.0180470586,-0.58
14.8168070647,16.4510537403,0.59
8.5965999184,1.0989251653,-1.24
14.8643800475,-23.6893398294,5.0
20.7516560254,35.742459072,1.28
4.3414907701,-12.8841566311,6.15
23.1507530932,76.7223335577,0.66
2.501824751,89.7567325188,-0.58
6.5323381904,46.6860382983,0.54
5.8613656159,-2.6284312629,1.06
1.8603811342,86.4352221265,1.06
15.4517765609,15.0326168624,0.98
18.5574274116,82.8697114348,1.9
3.7903516013,-22.1952390005,3.24
6.9959427063,-49.4842153186,5.25
21.4040247211,4.6329652681,2.85
11.4895639356,34.716608094,1.26
14.3299809309,3.2872762913,4.7
5.6849138132,3.4154294202,1.33
14.3415061333,-60.4997889824,4.5
11.160781916,-82.8399581265,5.96
4.9919999621,74.5124725933,0.78
1.7828176925,45.286219439,5.8
18.3689924927,72.1226488119,-0.92
12.4797499908,-49.7308015991,6.13
0.7560377709,-20.4444517939,5.35
0.6392264988,5.8516618103,4.65
4.9426015032,1.2098539344,-0.54
9.108176765,-65.6612086033,5.35
23.4932411958,49.6096059426,4.35
15.3159575144,76.2386840619,3.51
19.6599957867,-65.621645613,4.32
22.3918441411,-12.7366966903,6.11
1.1522678039,-62.8931349704,4.33
7.9730974386,11.6194620959,1.07
9.355453967,-76.0905688154,1.15
12.9769125798,-40.6322991377,4.66
1.1984598903,-32.4105970185,-0.92
20.5112221122,49.7911149097,-0.61
2.4507973471,29.0412797805,3.3
23.2565232747,-67.8549805943,-0.24
23.2383956391,43.5665045247,3.9
12.830039342,31.360943335,2.57
17.9208129304,-9.7085165847,4.52
8.6322334092,55.1034900913,-1.11
2.4771524219,-5.1614294331,3.83
23.8174617566,-54.0855971969,6.22
8.4724104814,-47.2772884463,-0.62
17.0282300539,-48.4786346019,2.03
23.5876047732,23.4755629794,0.96
21.8160506782,-42.8688589989,5.83
1.7115270559,-0.4014475632,-1.4
18.4206351904,-70.3139604583,-1.02
14.2675671769,-78.0935506512,6.17
15.3826686259,88.8212110536,1.66
6.7577291836,30.5149072437,2.89
9.5420755956,28.2329412924,0.15
22.6586906744,74.4836899901,6.43
5.8902039297,-4.7354591806,1.7
16.4023770659,52.9156334571,3.82
19.008519241,-84.5933382321,-1.46
16.370759978,-42.1343978653,6.3
17.1771282872,-47.385200824,2.37
15.1172834069,-73.0450692301,0.98
0.2717754273,46.9552416465,5.38
9.1007773183,-34.3306095103,2.09
11.1150073572,64.8452299629,5.52
19.1508078973,5.8822637226,6.13
13.7437127722,15.8747586949,-0.97
10.2732598442,73.8875037868,-0.77
23.6696795763,-67.0305151508,6.42
3.1851076055,1.2007322658,3.79
5.4731993685,-15.0992767553,4.82
0.9895756839,-59.4716200295,5.79
8.7658683365,-51.8243091076,4.02
12.2004167856,31.0287994981,3.27
14.9032751362,-43.4065257325,4.5
19.4548705511,-13.7707638731,6.2
2.5143154821,34.3989840046,2.68
19.5180837226,9.158091945,-1.31
23.6031392298,-81.5911774265,5.63
12.361350958,-15.7475253578,0.01
7.2046717723,75.57363477,5.55
8.0295423817,-17.5885787652,5.62
3.3486746816,48.3076803485,4.68
14.624919837,39.341774831,3.73
4.7508506715,81.6731502737,-1.24
2.6458623271,21.2874399529,-0.27
19.8892309053,6.4529819753,-0.78
23.9350917752,-59.6554707795,-0.36
15.58198745,31.8900910963,0.92
12.5948499897,-5.2156279657,4.89
19.4775412329,85.8061926675,5.55
14.5422844746,38.194030394,-1.19
3.0644406498,-40.0239033531,-0.57
20.6859373348,63.7960886882,0.75
16.3780179152,-34.5792836868,1.39
15.1477042841,-44.7974834578,5.88
10.3420282869,-76.2637214101,1.82
5.019655907,54.9744938223,4.02
9.971856922,-32.3669814589,-0.38
2.0548807581,-71.0622959847,5.17
1.2912488463,-55.7351779004,4.65
15.7482719936,-33.9065560529,0.25
8.4534175906,75.340008112,4.85
12.2256504881,-53.2663836746,4.7
3.6100227645,-59.4648238138,0.42
15.374683245,45.8467441777,4.15
13.1642244448,-43.1322595623,5.05
11.8020798739,46.5837545877,0.15
20.0375066051,69.7656805016,1.81
20.2635412699,-42.4079747327,-0.1
1.6094836045,49.6713004745,3.76
17.3230635849,83.1447547024,1.61
19.5934582915,35.731248669,-0.32
0.4683887568,14.7934500379,-1.47
14.0401488855,-13.9524295892,2.91
9.0987881782,-6.7497938801,5.37
8.8256403786,-78.8784652984,0.01
3.2224669646,-60.2643693642,3.71
11.9117191069,50.2040552371,1.7
15.7726854856,-84.9136401502,1.23
23.4684546325,-5.3027467077,5.35
14.9782877987,30.1487104065,4.5
18.2247030331,41.1961346148,3.74
21.6826380983,31.1547719926,-0.78
4.1052506198,-3.9833550348,1.38
1.2494854061,-64.3247026574,3.71
0.0534347903,-75.9115006305,-1.12
10.8346188613,-53.5764161261,5.58
20.7836382352,3.5298770916,6.17
7.0582430853,-29.3090998957,1.41
23.0055004876,-18.3611571278,-0.76
1.5738021221,-62.4561874275,2.77
17.715148108,-24.5101638031,-0.15
2.38362297,27.3570279275,3.67
18.2451369479,-39.8740932534,-0.19
2.8254964924,25.9211657657,-1.38
5.0851085396,-47.2289798725,0.33
11.8511374605,-45.1178841579,4.24
4.704950952,-89.657835055,1.67
0.9308907463,-22.693408865,5.29
18.8704683267,-29.202967608,-0.58
8.2038499331,47.6772680343,0.65
19.0821322719,-14.4045808441,-0.57
15.8432216991,-41.1388218261,-0.73
20.1004266085,-27.1597416011,-1.38
17.3968429312,30.2708624153,-0.03
5.749829939,-26.2090232856,3.59
22.9045614007,-36.3404319803,1.14
14.1720414881,-89.1818079147,1.52
20.2552099015,-32.1753217699,3.5
5.9305305468,13.8047455337,-1.36
14.3299299156,-8.2532883786,-0.12
21.0362309495,-62.5998359002,5.49
22.977807329,75.8262357624,-1.28
12.8614318078,-52.7328531206,-0.42
14.7394326438,-74.8259519395,5.69
6.347157483,49.7418628187,2.29
17.0928276645,79.8787660115,2.73
11.4529393918,49.1242988372,-0.63
23.8095528973,-30.9254754432,0.82
7.5619315669,86.4195164895,4.8
0.4864756012,20.5969607325,-0.29
14.1720000355,13.3253460551,3.83
19.2496646257,82.9751398931,5.87
10.4663146624,-35.5079322327,5.85
10.127647695,84.7032740005,3.43
3.7300039956,49.7151895978,-1.37
4.2510288443,85.2552417964,4.32
3.3260792944,-79.3536265607,-0.85
15.9821156145,-49.7148649139,0.3
10.1331513857,89.6143558382,2.03
14.0656249524,50.9511530412,3.3
10.5916154398,65.6610406193,-1.14
0.7064172147,-67.0435200679,2.87
7.2030296711,26.9017458144,3.08
4.9389949154,36.8911461494,1.52
12.1964325425,-65.0780850965,0.38
1.2094520106,53.2668658965,5.98
14.2539615926,-14.3734872092,0.54
10.9343029604,81.2723886394,5.1
11.4389306998,47.5357104345,5.47
9.6074874029,-45.6669016613,2.76
23.4991344901,-67.7385771128,-0.88
23.9857249466,-12.7135775468,1.08
15.7891282033,8.8459570917,1.02
1.6719206753,-76.4921598912,5.36
16.5794782131,70.0843935415,0.53
14.4423908165,0.229789776,-0.38
10.9138953836,66.2881861542,0.75
22.1691576201,-48.7880174099,-0.02
21.0801000047,-28.6002776192,0.26
21.3659508051,-33.332492364,-0.56
23.5358856587,1.860939573,2.24
18.0962052828,46.2719199462,1.89
5.5568802961,-71.4268855481,4.13
21.3695505648,-80.7453604951,2.67
8.6235370465,-30.5935082558,1.76
0.6212205191,-82.8090673913,4.36
14.3284613838,-56.5944179776,0.92
16.3985736323,-24.8133309773,4.69
3.799039577,10.8008841235,0.56
11.3376695797,12.1467270289,2.55
22.7623143505,-63.308814279,0.88
4.6200902239,33.5077162152,2.09
7.1152332474,43.4220718014,2.07
7.3456364281,-88.9454635659,5.55
11.1021569952,-75.1996771959,3.1
17.0788790774,33.1835059035,3.59
5.8857707432,48.5906672761,5.86
6.1762856465,30.0540164603,6.23
19.5796487,32.8752042365,3.47
8.3040006136,37.683601493,5.1
11.3591386723,67.1810038955,-0.01
13.3870152187,-61.21562957,0.46
11.8758512392,-81.8566561191,4.08
18.6543733498,-16.2566880549,3.13
13.4615237893,-43.2178456777,2.91
16.4373874517,-65.4936151049,5.94
14.9169433019,-75.8736798025,2.95
14.3042919256,80.0343554905,1.96
6.7759598945,-43.5273361065,3.57
7.8019784576,81.0171721458,4.14
7.6991989721,-5.878242153,0.47
5.4123700418,-9.1372759547,2.67
10.9580440768,25.1539631005,0.39
14.5290846749,30.0787940933,5.48
1.7725196125,-30.9468566828,-1.11
8.1176392072,-82.3435904981,3.01
23.428209242,-33.8652914246,-1.43
18.2418687288,-75.7806763542,3.59
15.8259347424,51.094127893,0.07
16.6101456623,54.7952464003,3.12
17.8144603849,-19.3118302576,3.54
10.0092118359,-1.8299797957,-0.78
1.3893704564,2.6678555456,3.7
8.23908572,-46.9502567225,-1.0
